image_id,labels_message
ckj30js9n7bd20sjhdo00108k,"{""headline"": {""top"": 402, ""left"": 246, ""height"": 438, ""width"": 772}, ""subtitle"": {""top"": 903, ""left"": 165, ""height"": 266, ""width"": 849}, ""chart-title"": {""top"": 1210, ""left"": 278, ""height"": 303, ""width"": 646}, ""chart-number"": {""top"": 1526, ""left"": 255, ""height"": 262, ""width"": 700}, ""text"": {""top"": 172, ""left"": 296, ""height"": 194, ""width"": 587}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9p7bgm0sjh9o9re04h,"{""headline"": {""top"": 551, ""left"": 160, ""height"": 239, ""width"": 1016}, ""subtitle"": {""top"": 817, ""left"": 269, ""height"": 118, ""width"": 772}, ""chart-title"": {""top"": 1508, ""left"": 404, ""height"": 158, ""width"": 420}, ""chart-number"": {""top"": 1693, ""left"": 251, ""height"": 217, ""width"": 785}, ""artdeco"": {""top"": 1928, ""left"": 490, ""height"": 221, ""width"": 235}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9a7aaa0sjh1weu4y47,"{""headline"": {""top"": 357, ""left"": 102, ""height"": 230, ""width"": 1047}, ""subtitle"": {""top"": 601, ""left"": 210, ""height"": 99, ""width"": 799}, ""chart-title"": {""top"": 1197, ""left"": 409, ""height"": 225, ""width"": 429}, ""chart-number"": {""top"": 1440, ""left"": 314, ""height"": 222, ""width"": 632}, ""artdeco"": {""top"": 695, ""left"": 350, ""height"": 474, ""width"": 537}, ""text"": {""top"": 1662, ""left"": 386, ""height"": 153, ""width"": 470}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9b7adu0sjh7atge2q9,"{""headline"": {""top"": 59, ""left"": 228, ""height"": 334, ""width"": 727}, ""subtitle"": {""top"": 1409, ""left"": 156, ""height"": 86, ""width"": 926}, ""chart-title"": {""top"": 1585, ""left"": 88, ""height"": 131, ""width"": 1084}, ""chart-number"": {""top"": 1711, ""left"": 264, ""height"": 199, ""width"": 696}, ""artdeco"": {""top"": 492, ""left"": 79, ""height"": 881, ""width"": 1097}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9e7aky0sjh6koufkqh,"{""headline"": {""top"": 339, ""left"": 206, ""height"": 253, ""width"": 885}, ""subtitle"": {""top"": 1192, ""left"": 440, ""height"": 167, ""width"": 371}, ""chart-title"": {""top"": 1431, ""left"": 481, ""height"": 86, ""width"": 325}, ""chart-number"": {""top"": 1576, ""left"": 102, ""height"": 99, ""width"": 1043}, ""artdeco"": {""top"": 646, ""left"": 237, ""height"": 560, ""width"": 745}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7as20sjh4w8cfspc,"{""headline"": {""top"": 438, ""left"": 124, ""height"": 253, ""width"": 940}, ""subtitle"": {""top"": 759, ""left"": 142, ""height"": 126, ""width"": 651}, ""chart-title"": {""top"": 921, ""left"": 156, ""height"": 127, ""width"": 357}, ""chart-number"": {""top"": 1079, ""left"": 120, ""height"": 361, ""width"": 664}, ""text"": {""top"": 1504, ""left"": 142, ""height"": 212, ""width"": 623}, ""artdeco"": {""top"": 1486, ""left"": 770, ""height"": 239, ""width"": 253}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9j7az60sjhg7x90nvd,"{""headline"": {""top"": 106, ""left"": 40, ""height"": 299, ""width"": 704}, ""subtitle"": {""top"": 389, ""left"": 106, ""height"": 81, ""width"": 556}, ""chart-title"": {""top"": 1366, ""left"": 236, ""height"": 65, ""width"": 352}, ""chart-number"": {""top"": 1440, ""left"": 36, ""height"": 188, ""width"": 699}, ""artdeco"": {""top"": 1730, ""left"": 265, ""height"": 221, ""width"": 266}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2000, ""width"": 800}}"
ckj30js9k7b2q0sjh8cdt2y5v,"{""headline"": {""top"": 158, ""left"": 260, ""height"": 406, ""width"": 772}, ""subtitle"": {""top"": 573, ""left"": 273, ""height"": 113, ""width"": 705}, ""chart-title"": {""top"": 813, ""left"": 287, ""height"": 207, ""width"": 668}, ""chart-number"": {""top"": 1197, ""left"": 185, ""height"": 588, ""width"": 868}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2141, ""width"": 1242}}"
ckj30js997a720sjh5xjk24zz,"{""headline"": {""top"": 194, ""left"": 120, ""height"": 470, ""width"": 1016}, ""chart-title"": {""top"": 1915, ""left"": 359, ""height"": 117, ""width"": 533}, ""chart-number"": {""top"": 1720, ""left"": 377, ""height"": 172, ""width"": 497}, ""artdeco"": {""top"": 731, ""left"": 102, ""height"": 881, ""width"": 1020}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2203, ""width"": 1242}}"
ckj30js9f7ala0sjh0xc07dza,"{""headline"": {""top"": 185, ""left"": 165, ""height"": 294, ""width"": 903}, ""chart-title"": {""top"": 1355, ""left"": 178, ""height"": 85, ""width"": 876}, ""chart-number"": {""top"": 614, ""left"": 183, ""height"": 108, ""width"": 894}, ""artdeco"": {""top"": 781, ""left"": 151, ""height"": 524, ""width"": 935}, ""background"": {""top"": 0, ""left"": 2, ""height"": 2208, ""width"": 1240}}"
ckj30js9g7aou0sjh71qobfjx,"{""headline"": {""top"": 185, ""left"": 192, ""height"": 998, ""width"": 890}, ""subtitle"": {""top"": 1237, ""left"": 282, ""height"": 176, ""width"": 700}, ""chart-title"": {""top"": 1557, ""left"": 246, ""height"": 132, ""width"": 772}, ""chart-number"": {""top"": 1684, ""left"": 413, ""height"": 100, ""width"": 425}, ""text"": {""top"": 1418, ""left"": 350, ""height"": 144, ""width"": 555}, ""artdeco"": {""top"": 1797, ""left"": 477, ""height"": 276, ""width"": 284}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7ase0sjh0r5w2392,"{""headline"": {""top"": 280, ""left"": 413, ""height"": 1160, ""width"": 474}, ""subtitle"": {""top"": 1612, ""left"": 431, ""height"": 77, ""width"": 375}, ""chart-title"": {""top"": 1720, ""left"": 165, ""height"": 50, ""width"": 899}, ""chart-number"": {""top"": 1793, ""left"": 174, ""height"": 329, ""width"": 880}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1235}}"
ckj30js9h7avy0sjhaj4t7nk6,"{""headline"": {""top"": 1436, ""left"": 201, ""height"": 329, ""width"": 867}, ""chart-number"": {""top"": 492, ""left"": 842, ""height"": 167, ""width"": 361}, ""subtitle"": {""top"": 1815, ""left"": 273, ""height"": 163, ""width"": 727}, ""artdeco"": {""top"": 185, ""left"": 206, ""height"": 1364, ""width"": 853}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1240}}"
ckj30js9j7azi0sjherti3x0u,"{""headline"": {""top"": 325, ""left"": 61, ""height"": 280, ""width"": 1093}, ""subtitle"": {""top"": 989, ""left"": 359, ""height"": 158, ""width"": 596}, ""chart-title"": {""top"": 1761, ""left"": 454, ""height"": 63, ""width"": 339}, ""chart-number"": {""top"": 1811, ""left"": 350, ""height"": 167, ""width"": 637}, ""artdeco"": {""top"": 659, ""left"": 463, ""height"": 325, ""width"": 334}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9l7b6m0sjhhbn26vv7,"{""headline"": {""top"": 298, ""left"": 147, ""height"": 185, ""width"": 917}, ""chart-title"": {""top"": 1576, ""left"": 269, ""height"": 262, ""width"": 740}, ""chart-number"": {""top"": 555, ""left"": 142, ""height"": 985, ""width"": 967}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9n7bdq0sjhb7hb79mp,"{""headline"": {""top"": 501, ""left"": 169, ""height"": 732, ""width"": 922}, ""chart-title"": {""top"": 1355, ""left"": 215, ""height"": 99, ""width"": 862}, ""chart-number"": {""top"": 1242, ""left"": 183, ""height"": 104, ""width"": 908}, ""artdeco"": {""top"": 1472, ""left"": 495, ""height"": 235, ""width"": 252}, ""background"": {""top"": 0, ""left"": 2, ""height"": 2199, ""width"": 1240}}"
ckj30js9p7bha0sjhbzda9jop,"{""headline"": {""top"": 126, ""left"": 178, ""height"": 560, ""width"": 899}, ""subtitle"": {""top"": 975, ""left"": 305, ""height"": 190, ""width"": 668}, ""chart-title"": {""top"": 1219, ""left"": 264, ""height"": 118, ""width"": 709}, ""chart-number"": {""top"": 1337, ""left"": 169, ""height"": 293, ""width"": 958}, ""artdeco"": {""top"": 1693, ""left"": 400, ""height"": 357, ""width"": 451}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js997a7e0sjh1ptbg2o7,"{""headline"": {""top"": 438, ""left"": 129, ""height"": 271, ""width"": 984}, ""chart-title"": {""top"": 727, ""left"": 233, ""height"": 90, ""width"": 821}, ""chart-number"": {""top"": 826, ""left"": 282, ""height"": 213, ""width"": 678}, ""subtitle"": {""top"": 221, ""left"": 413, ""height"": 154, ""width"": 389}, ""background"": {""top"": 0, ""left"": 2, ""height"": 2208, ""width"": 1240}}"
ckj30js9f7alm0sjh4j4c3qbq,"{""headline"": {""top"": 334, ""left"": 215, ""height"": 212, ""width"": 799}, ""subtitle"": {""top"": 664, ""left"": 309, ""height"": 221, ""width"": 673}, ""chart-title"": {""top"": 1842, ""left"": 188, ""height"": 73, ""width"": 257}, ""chart-number"": {""top"": 1919, ""left"": 183, ""height"": 81, ""width"": 560}, ""artdeco"": {""top"": 1079, ""left"": 124, ""height"": 628, ""width"": 971}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7ap60sjh0gi43gsv,"{""headline"": {""top"": 325, ""left"": 183, ""height"": 384, ""width"": 876}, ""subtitle"": {""top"": 962, ""left"": 202, ""height"": 149, ""width"": 862}, ""chart-title"": {""top"": 1246, ""left"": 377, ""height"": 149, ""width"": 497}, ""chart-number"": {""top"": 1418, ""left"": 219, ""height"": 289, ""width"": 831}, ""text"": {""top"": 777, ""left"": 210, ""height"": 90, ""width"": 795}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7asq0sjh4hhmbh4l,"{""headline"": {""top"": 253, ""left"": 165, ""height"": 375, ""width"": 939}, ""subtitle"": {""top"": 655, ""left"": 215, ""height"": 126, ""width"": 767}, ""chart-title"": {""top"": 1761, ""left"": 860, ""height"": 230, ""width"": 249}, ""chart-number"": {""top"": 1490, ""left"": 824, ""height"": 275, ""width"": 298}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9h7awa0sjh7r1s21zd,"{""headline"": {""top"": 144, ""left"": 102, ""height"": 154, ""width"": 1029}, ""subtitle"": {""top"": 280, ""left"": 278, ""height"": 158, ""width"": 655}, ""chart-title"": {""top"": 1039, ""left"": 427, ""height"": 121, ""width"": 411}, ""chart-number"": {""top"": 1156, ""left"": 264, ""height"": 212, ""width"": 709}, ""text"": {""top"": 1987, ""left"": 151, ""height"": 126, ""width"": 940}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9k7azu0sjh33nybvy0,"{""headline"": {""top"": 122, ""left"": 282, ""height"": 1206, ""width"": 669}, ""subtitle"": {""top"": 1323, ""left"": 291, ""height"": 108, ""width"": 623}, ""chart-title"": {""top"": 1644, ""left"": 300, ""height"": 298, ""width"": 628}, ""chart-number"": {""top"": 2000, ""left"": 355, ""height"": 113, ""width"": 492}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9k7b3e0sjh6ec18n4m,"{""headline"": {""top"": 126, ""left"": 34, ""height"": 326, ""width"": 1106}, ""subtitle"": {""top"": 447, ""left"": 237, ""height"": 140, ""width"": 741}, ""chart-title"": {""top"": 628, ""left"": 124, ""height"": 140, ""width"": 917}, ""chart-number"": {""top"": 786, ""left"": 106, ""height"": 1205, ""width"": 1003}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1240}}"
ckj30js9l7b6y0sjh9hug2w1t,"{""headline"": {""top"": 397, ""left"": 169, ""height"": 145, ""width"": 926}, ""subtitle"": {""top"": 564, ""left"": 206, ""height"": 91, ""width"": 871}, ""chart-title"": {""top"": 835, ""left"": 192, ""height"": 104, ""width"": 840}, ""chart-number"": {""top"": 948, ""left"": 183, ""height"": 352, ""width"": 840}, ""text"": {""top"": 1626, ""left"": 206, ""height"": 234, ""width"": 835}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js997a7q0sjh8yl598qw,"{""headline"": {""top"": 113, ""left"": 206, ""height"": 230, ""width"": 844}, ""subtitle"": {""top"": 343, ""left"": 147, ""height"": 95, ""width"": 930}, ""chart-title"": {""top"": 1919, ""left"": 680, ""height"": 104, ""width"": 221}, ""chart-number"": {""top"": 1933, ""left"": 960, ""height"": 103, ""width"": 189}, ""artdeco"": {""top"": 1318, ""left"": 662, ""height"": 569, ""width"": 496}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9b7aeu0sjhatqy2zan,"{""headline"": {""top"": 474, ""left"": 273, ""height"": 438, ""width"": 718}, ""subtitle"": {""top"": 908, ""left"": 215, ""height"": 135, ""width"": 763}, ""chart-title"": {""top"": 1201, ""left"": 368, ""height"": 217, ""width"": 515}, ""chart-number"": {""top"": 1454, ""left"": 346, ""height"": 253, ""width"": 546}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9e7aie0sjh9a0b7jac,"{""headline"": {""top"": 275, ""left"": 237, ""height"": 366, ""width"": 772}, ""subtitle"": {""top"": 1192, ""left"": 242, ""height"": 108, ""width"": 650}, ""chart-title"": {""top"": 1337, ""left"": 300, ""height"": 54, ""width"": 610}, ""chart-number"": {""top"": 1400, ""left"": 147, ""height"": 244, ""width"": 894}, ""artdeco"": {""top"": 659, ""left"": 291, ""height"": 515, ""width"": 669}, ""background"": {""top"": 0, ""left"": 11, ""height"": 2208, ""width"": 1231}}"
ckj30js9f7aly0sjheogw6gmr,"{""headline"": {""top"": 226, ""left"": 183, ""height"": 578, ""width"": 876}, ""subtitle"": {""top"": 858, ""left"": 147, ""height"": 108, ""width"": 980}, ""chart-title"": {""top"": 1210, ""left"": 309, ""height"": 104, ""width"": 587}, ""chart-number"": {""top"": 1490, ""left"": 305, ""height"": 126, ""width"": 646}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9g7api0sjh6ixp6we4,"{""headline"": {""top"": 90, ""left"": 106, ""height"": 836, ""width"": 994}, ""subtitle"": {""top"": 971, ""left"": 228, ""height"": 108, ""width"": 777}, ""chart-title"": {""top"": 1323, ""left"": 309, ""height"": 72, ""width"": 610}, ""chart-number"": {""top"": 1404, ""left"": 409, ""height"": 131, ""width"": 528}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1240}, ""artdeco"": {""top"": 1653, ""left"": 368, ""height"": 370, ""width"": 601}}"
ckj30js9h7at20sjhhghb3hnv,"{""headline"": {""top"": 144, ""left"": 133, ""height"": 271, ""width"": 1003}, ""chart-title"": {""top"": 479, ""left"": 404, ""height"": 72, ""width"": 443}, ""chart-number"": {""top"": 587, ""left"": 847, ""height"": 442, ""width"": 311}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9h7awm0sjhfs36ar7u,"{""headline"": {""top"": 140, ""left"": 237, ""height"": 1025, ""width"": 736}, ""chart-title"": {""top"": 1233, ""left"": 341, ""height"": 76, ""width"": 510}, ""chart-number"": {""top"": 1337, ""left"": 156, ""height"": 85, ""width"": 876}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9k7b060sjhg06h568q,"{""headline"": {""top"": 149, ""left"": 115, ""height"": 524, ""width"": 1025}, ""chart-title"": {""top"": 1955, ""left"": 228, ""height"": 163, ""width"": 822}, ""chart-number"": {""top"": 1689, ""left"": 314, ""height"": 235, ""width"": 628}, ""subtitle"": {""top"": 781, ""left"": 445, ""height"": 560, ""width"": 253}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9l7b3q0sjhhvdd7np6,"{""headline"": {""top"": 298, ""left"": 188, ""height"": 167, ""width"": 866}, ""chart-title"": {""top"": 1273, ""left"": 260, ""height"": 118, ""width"": 781}, ""subtitle"": {""top"": 510, ""left"": 328, ""height"": 696, ""width"": 596}, ""chart-number"": {""top"": 1404, ""left"": 273, ""height"": 235, ""width"": 682}, ""artdeco"": {""top"": 1684, ""left"": 436, ""height"": 375, ""width"": 357}, ""background"": {""top"": 0, ""left"": 2, ""height"": 2208, ""width"": 1240}}"
ckj30js9m7b7a0sjhf9xs11l6,"{""headline"": {""top"": 226, ""left"": 124, ""height"": 352, ""width"": 1039}, ""chart-title"": {""top"": 1273, ""left"": 314, ""height"": 154, ""width"": 614}, ""chart-number"": {""top"": 1513, ""left"": 178, ""height"": 280, ""width"": 895}, ""artdeco"": {""top"": 1933, ""left"": 201, ""height"": 189, ""width"": 167}, ""text"": {""top"": 1919, ""left"": 391, ""height"": 212, ""width"": 722}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js997a820sjh8jup8b9r,"{""headline"": {""top"": 948, ""left"": 201, ""height"": 438, ""width"": 849}, ""subtitle"": {""top"": 1413, ""left"": 346, ""height"": 113, ""width"": 496}, ""chart-title"": {""top"": 1562, ""left"": 142, ""height"": 145, ""width"": 953}, ""chart-number"": {""top"": 1725, ""left"": 156, ""height"": 230, ""width"": 930}, ""background"": {""top"": 0, ""left"": 11, ""height"": 2208, ""width"": 1224}}"
ckj30js9e7aiq0sjhew7766te,"{""headline"": {""top"": 190, ""left"": 255, ""height"": 230, ""width"": 768}, ""subtitle"": {""top"": 1549, ""left"": 350, ""height"": 135, ""width"": 515}, ""chart-number"": {""top"": 1815, ""left"": 386, ""height"": 158, ""width"": 483}, ""artdeco"": {""top"": 465, ""left"": 102, ""height"": 993, ""width"": 1070}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}}"
ckj30js9f7ama0sjh5jwa1oh4,"{""headline"": {""top"": 149, ""left"": 111, ""height"": 1124, ""width"": 347}, ""chart-title"": {""top"": 1436, ""left"": 88, ""height"": 54, ""width"": 276}, ""chart-number"": {""top"": 1635, ""left"": 111, ""height"": 90, ""width"": 433}, ""artdeco"": {""top"": 1820, ""left"": 111, ""height"": 257, ""width"": 253}, ""background"": {""top"": 0, ""left"": 2, ""height"": 2208, ""width"": 1240}}"
ckj30js9g7apu0sjhh0xe4hc5,"{""headline"": {""top"": 1531, ""left"": 260, ""height"": 167, ""width"": 677}, ""chart-title"": {""top"": 1734, ""left"": 273, ""height"": 99, ""width"": 673}, ""chart-number"": {""top"": 1847, ""left"": 264, ""height"": 95, ""width"": 691}, ""subtitle"": {""top"": 1269, ""left"": 404, ""height"": 126, ""width"": 429}, ""artdeco"": {""top"": 411, ""left"": 341, ""height"": 880, ""width"": 555}, ""background"": {""top"": 5, ""left"": 0, ""height"": 2203, ""width"": 1242}}"
ckj30js9h7ate0sjhhzcz21iy,"{""headline"": {""top"": 384, ""left"": 147, ""height"": 226, ""width"": 948}, ""subtitle"": {""top"": 659, ""left"": 264, ""height"": 145, ""width"": 705}, ""chart-title"": {""top"": 831, ""left"": 323, ""height"": 68, ""width"": 406}, ""chart-number"": {""top"": 899, ""left"": 467, ""height"": 126, ""width"": 339}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1222}}"
ckj30js9i7awy0sjh0mjchsvk,"{""chart-title"": {""top"": 1639, ""left"": 246, ""height"": 231, ""width"": 845}, ""chart-number"": {""top"": 1097, ""left"": 251, ""height"": 524, ""width"": 840}, ""headline"": {""top"": 275, ""left"": 84, ""height"": 411, ""width"": 198}, ""background"": {""top"": 0, ""left"": 0, ""height"": 2208, ""width"": 1242}, ""artdeco"": {""top"": 63, ""left"": 278, ""height"": 948, ""width"": 826}}"
ckj30js9k7b0i0sjhfqvr6d0o,"{""headline"": {""top"": 163, ""left"": 93, ""height"": 298, ""width"": 1065}, ""subtitle"": {""top"": 501, ""left"": 124, ""height"": 140, ""width"": 1016}, ""chart-title"": {""top"": 1102, ""left"": 201, ""height"": 126, ""width"": 863}, ""chart-number"": {""top"": 1251, ""left"": 192, ""height"": 664, ""width"": 822}, ""artdeco"": {""top"": 713, ""left"": 142, ""height"": 321, ""width"": 1021}, ""background"": {""top"": 0, ""left"": 11, ""height"": 2208, ""width"": 1220}}"
